Text,Label
'@neerajkumarmlc जदयू में अगर छात्रों का कोई सुनने वाला है तो वो नीरज दा है। नीरज दा जिंदाबाद,0
'@Sarveshamethi @Rajkuma75004688 @RahulGandhi @INCIndia @priyankagandhi @INCUttarPradesh @AjayLalluINC कांग्रेस पार्टी जिंदाबाद,0
"""सुशांत सिंह राजपूत केस में सीबीआई का प्लान CBI's plan in Sushant Singh R... via @YouTube",0
"'आलम-ए-इस्लाम को इस्लामिक नया साल ""1442 हिज़री"" मुबारक हो! #Islamic_New_Year_1442",1
'@SFatma10 खुदा हाफ़िज़,1
'@Kanganaranaut_F जय श्रीराम 🙏🙏  @Kanganaranaut_F  दिदि ज़िन्दाबाद 🙏🙏,0
'@rssurjewala @LambaAlka अबे चमचे बेंगुलुरू दंगे के बारे में कुछ बोल मुँह में दही जम गया है क्या #बेंगलुरू_जिहादी_हमला,2
'हम एकजुट है Nursing union जिंदाबाद जय nurses #save_male_nurses  @ashokgehlot51 @drharshvardhan @PMOIndia @UnionNursing,0
'@SrBachchan Dear sir  अपने राम मंदिर भूमि पूजन और सुशांत सिंह राजपूत की मोत पर क्यों एक शब्द नहीं कहा आप तो हमारे महानायक हो,0
'@IPSinghSp आतंकवादियों को  भ्रष्टाचारियों को  देशद्रोहियों को और जेहादी मानसिकता  गद्दारों  बलात्कारियों की कांच नि…,2
'#RahatIndori  जेहादी,2
'धोनी ने शेयर किया रिटायरमेंट के बाद पीएम मोदी द्वारा उनको लिखा गया पत्र #धोनी #मोदी #क्रिकेट,0
'हिम्मत ए मर्दा मदद ए खुदा हिम्मत को बरकरार रखो खुदा तुम्हारे साथ हैا इनअल्लाहु माशा ब्रीन अल्लाह सब्र करने वालों के साथ है। (आमीन)  #Hadise,1
'@AjazkhanActor जब से TIK TOK जिहादी ऐप बंद हुवा है  तब से बहोत ट्वीटर पे आँखें बखलोली कर रहा है ! या अल्लाह 🤲 #TIKTOk बैन हो गया !😝😝😆,2
'@AcharyaPramodk जो जला रहे थे वो कौन थे हरामखोर  जिहादी मुल्ले साले ढोंगी !,2
'कही भी आग लगे   घर के बाहर से अल्लाह हू अकबर की ही अवाज आती हैं ।,1
'@ShabinaBano_ माशाअल्लाह 💐,1
'क्रिकेट के बाद निशानेबाजी में भारत का परचम लहरा सकते हैं महेंद्र सिंह\xa0धोनी,0
'बहुत से लोगों को गलतफहमी है कि #इस्लाम 14 सौ साल पहले आया है जबकि दुनिया के पहला इंसान #आदम_अलैहिस्सलाम के साथ ही इस्लाम आया,1
'@PramilaGurjar सचिन पायलट जिन्दाबाद,0
'@MlcSuresh जय भीम नमो बुद्धाय सर बहुजन समाज पार्टी जिंदाबाद जिंदाबाद एमएलसी साहब संघर्ष करो हम आपके साथ हैं,0
'#सुशांत #सिंह #राजपूत की मौत से कुक नीरज और दोस्त पिठानी का है कोई लिंक? #CBI गेस्ट हाउस में फिर पहुंचे दोनों,0
'@nekbano @SakinaQureshi9 @Jawed369Alam @NaazKh9 @nasirkha879548 @dawoodi_zoya @Nehaa7300 @Raziya_0786 @Alpanah51 आमीन 🌹,1
'@ZeeNews कया इस दिवाली पर फिल्म आ रही है इस भांड की,0
'# बेंगलुरु दंगे: फरवरी में दिल्ली से अगस्त में बेंगलुरु। शहरी-नक्सल-जिहादी सांप्रदायिक दंगे पैदा कर रहे हैं। एक चेतावनी। #CapTerror,2
'@Ujyaalo क्रीकेट खेलेसी विकेट नलिएर डिग्री लिने त?🤣,0
'अल्लाह हम  सबको कब्र की आजाब से बचाये और नेक अमल करने की तोफिक अता फरमाये आमीन 😭😭😭😭😭  Follow me @Farzana__khan,1
'@VinodRajotiya82 🐷 की औलाद है जेहादी,2
"'#swedenriots बर्फ में आग? ""अल्लाह हु अकबर""।",1
'मुसलमान छाती ठोक कर अल्लाह हु अकबर चिल्लाते हैं हिन्दू जय श्री राम कहने में भी शरमाते हैं देखते हैं। #जयश्रीराम ⛳⛳,1
'@ChhattisgarhCMO @GMarwahi ज़िंदाबाद सीएम छत्तीसगढ़।,0
'@IM_HamzaHaroon कागज ढूंग नही तो मोटा भाई ऐसा आसमानी ज्ञान देने पर तुझे तेरे जेहादी रोहंगिया भाईजानो के साथ बांग्लादेश भेजवा देगा!,2
'@ashokgehlot51 ज़िंदाबाद सीएम राजस्थान।,0
'@anubhavsinha जितना सुशांत सिंह राजपूत की मौत ने कर दिया मीडिया ने। (इतना आपने छोड़ दिया था हमने पूरा कर दिया),0
'@bhandaryashok @HindutvaVahini @qq_gamer123 @A_idrees99 @SriGarv @BinMolana @ynkutner @MelSwan8 @JhattackC @DavidBCohen1 @StopAntisemites @Spinozasrose 50 saal k andar canada english bolne walo aur spanish bolne walo k beech tut jaega  Ek side mai chusalman bhi gand marenge inki  Fir dekhte hai Waise ye sulla hai ,2
'Congratulations भैया जी ko.. समाजवादी पार्टी जिन्दाबाद. माननीय आदरणीय अखिलेश भैया जिन्दाबाद.. 🙏🙏🙏🙏🙏🙏🙏 @yadavakhilesh,0
'@MajorPoonia इनका सिर्फ और सिर्फ जेहादी कारगुजारियों में यकीन है. अपना असली चेहरा छुपाने के लिए तमाम narratives बना रखे हैं.,2
'@IMinakshiJoshi मीनाक्षी जी सुशांत सिंह राजपूत की हत्या उनके ही दोस्त और स्टाफ ने मिलकर किया हैं वह भी पैसे की खातिर लिखकर रख लीजिए,0
'@itselfMusslim @AskAnshul जैसे बंगलोर या sweden जला इस्लाम की बेइज्जती पर  हीर खान के घर के साथ क्यों न किया जाए वैसा ही???,2
'@Republic_Bharat में रिपबलिंग भारत की मुहिम के साथ हु सुशान्त सिंह राजपूत को न्याय दिलाने में,0
'@WasiuddinSiddi1 @ShayarShahnawaz माशाअल्लाह,1
'@SitaramRajput8 भारतीय शक्ति चेतना पार्टी जिंदाबाद शक्ति स्वरूपा संध्या दीदी जी जिंदाबाद 🇧🇴🌺🙏🙏🙏🙏🙏🙏🌺🇧🇴,0
'यही वो सर्वे हैं जिसने मजबूर किया महेंद्र सिंह धोनी को क्रिकेट से संन्यास लेने के लिए 😜😜 @Troll_Ziddi,0
'@NaseemA73055050 @EramSyed__ इमाम हसन अलैहिस्सलाम की शहादत की तारीख 28 सफर है।,1
'@PurenduT @juhiesingh @dmdeoria @myogiadityanath @yadavakhilesh बरहज की आवाज उठाने के लिए पीडी भईया जिंदाबाद,0
'मुबारक हो  आप सभी को इस्लामी नया साल 1442 हिजरी  मुबारक हो,1
'@BjpBiplab @Pranajitsinghar विप्लव देव जिन्दाबाद 🙏,0
"'आलम- ए - इस्लाम को इस्लामिक नया साल""1442 हिजरी"" मोवारोक हो! #islamicnewyear1442",1
ना ये मानव है ना कभी बन सकते है ये केवल जिहादी है वही रहेंगे ..  #बैन_देशद्रोही_PFI   @VishalS76718782,2
'@FatimaFawaza खुदा हाफिज  गुड नाइट,1
'बच्चों का भविष्य समाजवादी लैपटॉप   सपा का काम जनता के नाम   #कामबोलताहै   jai samajwaad 🇧🇾🚲  Akhilesh Yadav जिंदाबाद,0
'@ANI इस ANI में भी जेहादी कार्यरत है क्या?,2
'बस यही देखकर कल धोनी और रैना ने क्रिकेट से सन्यास ले लिया।☺️☺️😊☺️☺️ #pappu #MSDhoni7 #SureshRainaRetires 🤣🤣🤣,0
@DChaurasia2212 मुनव्वर जेहादी था जेहादी है जेहादी रहैगा क्योकि पहले वो मुल्ला है,2
'@pankajjha_ जेहादी था।,2
'@Aashi_2m अगर  यह राम जी का भक्त है तो कोई  इससे पूछो कितनी चोपाईया याद है |  पूछो इनसे जरा कितने बार मंदिर  मे  जाकर  पूजन  किया है ||      Chuslim क्या कर जाये किसो पता हजारों लोगो की सुरक्षा के साथ  खेलवाड़  नहीं किया जा सकता ... ,2
'https://t.co/gthZGik2Aj   माशा अल्लाह मुबारकां    अल्लाह का शुक्र है डॉ कफील ख़ान की रिहाई का आदेश,1
'@FIROJKH90225191 @VireshSwami12 @SumairaKhanIND @rahatindori जेहादी है,2
'वाह क्या व्यंग किया है जेहादी शायर के ऊपर😂😂😂😂👇👇,2
'@_sayema माशा अल्लाह,1
'@its_amitkumar Always these old goons not letting new and Good  culture grow. All जेहादी मुल्ला,2
'यें हैं @IPSinghSp के नाजायज अब्बू = शफीकुर्रहमान बर्क जेहादी समाजवादी पार्टी ।।,2
'@Muskan2893 @AMANSHAN02 @Khushi7525 @MohdAshabAbbas3 @ReshmaHindusta1 @Raziya_0786 @Ayesha0786786 @ShabnaM48177627…,0
'@sunni_hanfi11 माशा अल्लाह बहुत खूब 💐 💐 💐 ❤️  💐 💐 💐,1
'@ziyauddinindian @ABPNews झूठ क्यों फैला रहा है ये कर्नाटक में पकड़ा गया जेहादी है बुर्के की आड़ में छिप के आतंकवाद फैलाते हैं,2
"'तमाम आलम-ऐ-इस्लाम को इस्लामिक नया साल ""हिजरी 1442"" की तहेदिल से मुबारकबाद ।",1
'@Mdzeeshanayyub दो कौड़ी का जेहादी,2
'@MDDohareji सुप्रीम कोर्ट में संविधान लागू होना चाहिए संविधान जिंदाबाद,0
'@dr_kafeel_ अल्लाह का बहुत बहुत शुक्रिया अल्लाह आपकी हिफाजत फरमाए आमीन,1
@ThePushpendra_ @Milans96972051 चाहे देश कोई भी हो  आतंकवादी  जेहादी  दंगाई का  धर्म सिर्फ और सिर्फ इस्लाम होता |,2
'@IPSinghSp चचा के लिए तो केवल इफ्तार पार्टी और नमाज पढ़ने से विकास होता है |,1
'@VanshrajDubey शानदार जबतदस्त जिन्दाबाद,0
'अभिनेता सुशांत सिंह राजपूत के मामले में उनके करीबी दोस्त सिद्धार्थ पिठानी ने नया और चौंकने वाला खुलासा किया है।  #SushantTruthNow,0
'वह कहेगा इलाही मैं तो (दुनिया में) ऑंख वाला था तूने मुझे अन्धा करके क्यों उठाया,1
'आहत इंदौरी की शायरी से जेहादी को बहुत प्रोत्साहन मिलता था।,2
'@ANI अरे जेहादी मौलाना अब चालीस हजार मस्जिदों का हिसाब देना होगा जहाँ मंदिर तोड़कर मस्जिद बनाया।,2
'@_sabanaqvi इन जिहादियों का भी है कोई बाप या फिर ये भी तुम्हारी तरह आया राम गया राम की औलादें है जिहादी कहीं की,2
'@DeepikaSRajawat कॉन्ग्रेस की गोद में बैठे जिहादी दंगाई भारत के लिए बहुत हानिकारक है।  #CongressSupportsRiots  #CongressMuktBharat,2
@ErJKAli1 @SAHIRKH26624447 अबे हूतिय जा जाकर दिल्ली पंजाब में जाकर ईंट भट्टों पर मजदूरी कर साले बिहारी और पंचर जोड़ जाकर जेहादी आतंकवादि,2
'सच कहना अगर बगावत है तब समझो हम भी बागी है!  इंकलाब जिंदाबाद   #I_Stand_with_Manish_Kumar,0
'माशाअल्लाह अल्लाह हर खुशियों से नवाजे आमीन🤲🤲🤲,1
'मुंबई: मुंबई पुलिस की एक टीम सांताक्रूज में डीआरडीओ गेस्ट हाउस पहुंची  यहां सुशांत सिंह राजपूत मौत मामले की जांच कर रही CBI टीम ठहरी है।,0
'इस्लामिक नया साल मुबारक हो..  1442 हिजरी,1
'@RehanFa93025708 @pranay_sangam @ANINewsUP Abe tum m@d@rchod chusalman apni mulli ka rape karo na hindu ladkiyon ko kyu pakadte ho? ,2
'@arnab5222 इनको हिन्दू से लगाव कहा है जो सुशांत सिंह राजपूत के बारे मे कुछ अफ़सोस होता,0
@shubhamazad27 हा लगता है और एक जेहादी पेदा होगा 😡,2
'@ajitanjum सुशांत सिंह राजपूत की जगह तुम्हारा बेटा होता तो तुम्हे भी पता चल जाता बाकी उसका और तुम्हारा धंधा एक जैसा है,0
'फिरता है दर बदर रहता नहीं चैन से पानी आज भी शर्मिंदा है हुसैन (अलैहिस्सलाम)  से #TheMassageOfKarbala,1
"'आलम-ए-इस्लाम को इस्लामिक नया साल ""1442 हिज़री"" मुबारक हो! 🌹  अल्लाह सुभाना तलाहा हम सब पर रहम़तों की बारिश बरसाए! आमीन   #IslamicNewYear1442",1
'जनता चाइना से दीवाली पर लाइट की लड़ी खरीदें तो देशद्रोही और अंबानी जी #TikTok खरीदे तो भी देशभक्त..!   जागो देशवासी जागो..।,0
'@RITSharma9 @cute_thakurain पर मुसलमानों की अम्मियां तो जेहादी पैदा करती हैं ।,2
'जुम्मा जुम्मा आठ दिन । बस,1
'सुशांत सिंह राजपूत के आत्महत्या कर इतना हो हल्ला करने वाले रोहित वेमुला आत्महत्या पर इतने चुप  क्यों थे,0
'अपना यू• पी• अपना प्रदेश  हर व्यक्ति खुद में अखिलेश।  @yadavakhilesh जिन्दाबाद @yadavteju जिन्दाबाद,0
'#दिवालीकाउपहारहरघरतलवार इस दीवाली हर प्रियजन को तलवार भेट करे,0
'@azharfateh2 @pbhushan1 तेल लगा के सरसो का नाम मिटाया बाबर का अब तो मुमताज कब्र में भी डरी हुई है जेहादी,2
'अल्लाह से रुजू करने में देर ना करो बेशक उसने अर्शे इलाही पर तहरीर लिख दी है मेरी रहमत मेरे गज़ब पर हावी है.,1
'@Gurpree33600028 @Kritika_simmi @anujrocks44 @taapsee @Box_Off_India abe chomu.. koi chusalman nhi hai idhr.. yeh kangali ranaut ab khatm ho chuki hai.. bs yeh purane awards dekhkr khush rho.  aur tu ye apna vibrator kangali ko hi dede nhi toh bechari fir hrithik ko emails kregi.. chudail ko koi milega v nhi. ,0
'अल्लाह हू अकबर    बोलने में बादशाह अकबर का गुणगान नहीं   अल्लाह का गुणगान किया जाता हैं !,1
'लड़ना होगा अंत में   नहीं सकोगे भाग !  पहुंचेगी हर व्यक्ति तक  यह जेहादी आग !!  😓😓😓,2
'@UPBhumihar_ भाई 500 वाला मुझे भी दिलावो फिर राहुल गांधी जिंदाबाद होंगे 😂😂😂,0
'@SujitSi69943934 @AJAYAWASTHI108 भारतीय शक्ति चेतना पार्टी जिंदाबाद संध्या दीदी जिंदाबाद 🇧🇴,0
'दिशा सालियान और सुशांत सिंह राजपूत के हत्यारों को फांसी दो फांसी दो फांसी दो फांसी दो,0
'#TheMessageOfKarbala #हुसैन_जिंदाबाद,0
'@SFatma10 वालैकुम अस्सलाम ....जुम्मा मुबारक फ़ातिमा 🤗,1
'@Rehanbhai786 @BBCHindi तो फिर हम काफिरों के देश मे तुझ जैसा जेहादी का क्या काम,2
'@JM_Scindia बहुत-बहुत बधाई और शुभकामनाएं राजा साहब भारतीय जनता पार्टी जिंदाबाद,0
'@SalmanNizami_ इस हिसाब से तो तू कब का निकल लिया होता तुझे जो reply मिलता है ट्वीट पर और तू certified जेहादी भी है,2
'@Bittu_Tufani चीन की रूठी है घरवाली (भिखारीस्तान) क्योंकि इज़राइल गाज़ा में मना रहा है दिवाली 😆🤣,0
भारतीय मुसलमानों ने भारत की प्रगति में बहुत छोटी सी भूमिका निभाई तथा मुस्लिम देशों के लिए अपनी शक्ति कर दी क्यों की एक मुसलमान की सोच में मुस्लिम देशों का स्थान पहला हैं तथा भारत का स्थान दुसरा हैं। -बाबासाहब अंबेडकर(पृष्ठ सं ३००),2
'कभी रिक्शा चलाता था ये दिग्गज खिलाड़ी  अब पाकिस्तान क्रिकेट बोर्ड ने दी राहुल द्रविड़ जैसी\xa0जिम्मेदारी!,0
'@rkumasi @majorgauravarya Mughals ny endians auraton ka balathkar kiya tha hhhhh ,0
'@AjazkhanActor अगर ऐसा है तो मुझसे भिड़ मैं तुम्हारे जैसे जेहादी सूअर का किमा बना दूंगा  #इस्लामी_आतंकवाद_मुर्दाबाद,2
'@sanatanishubham @AMISHDEVGAN जब जब इस्लाम का विस्तार हुआ हे तब तब भारत का नक्शा छोटा होता गया हे।,2
'@shoaibJamei जिहादी तू ही पहले 72 हूर से मिल ले,2
'@Kaganawat_Dee बायकॉट ऑल जिहादी मूवीज़,2
'@NSRATHORE111 सही बात है लेकिन गांव के क्रिकेट का मजा ही अलग है जब पहली बॉल पे आउट हुवे तो आउट नही दिलाएगा ट्राय बॉल था😀,0
'@Dr_Uditraj अवे सुअर कर्नाटक मे दलित विधायक का घर तेरे.दामादों ने फूंक दिया क्यों मौन है हलाला की उपज जेहादी,2
'@sambitswaraj यह जिहादी कटल्ला रहमान bsdk जिहादी के डिबेट मैं ही जूते मारने चाहिए थे तुमने,2
'@AmarNath119 @SHARMA_RNS भीड़ को जिहादी मुसलमान कहने मे भांड Media को फटती है.. 😡😡,2
'@Rizwank75005676 @Sharafa74194128 @ChouhanShivraj तू समझ तेरे अंदर क्या भरा हैं जेहादी  दुबारा आना मत,2
"'आलम-ए-इस्लाम को इस्लामिक नया साल #1442 हिजरी"" मुबारक हो! 🌹",1
'@Being_Habibi @the_lost_girl92 जुम्मा है इसलिए चुम्मा है,0
'@kritika45357492 @ugc_india @PMOIndia हम आपके साथ हैं छात्र एकता जिंदाबाद जिंदाबाद,0
@DChaurasia2212 बहोत दुःखद है  हिन्दू स्वामी के खून पर जेहादी  क्रिस्चियन जेहादी को जमानत मिलना,2
'तो उखाड़ ले कट्टले नफरत है जिहादी और उनके समर्थकों से,2
'@vinodkapri क्या महान काम किया लानत इंदौरी ने  लानत जेहादी और गद्दार था ।,2
'@RahulRahulk4 @SurajKrBauddh @KanganaTeam भीम आर्मी जिंदाबाद,0
'प्रश्न यह उठ रहा है  आखिर ED ने #सुशांत_सिंह_राजपूत के खातों की क्या जांच की ? #CBI को 15 करोड़ की मिस्ट्री की भी जांच करनी पड़ रही है ?,0
'क्रिकेट देखने का बहाना खत्म हुआ । आपके साथ एक जमाना खत्म हुआ ।। #mahi7781,0
'@ahanafatima786 खुदा हाफ़िज़,1
'@Mickblue14mpati @TheDeepak2020In @Dr_Uditraj ठीक है कल मैं भी देखता हूं कैसे लेता है ईस 🐷के बच्चे की साईड चल अब बेय बेय खुदा हाफिज की गान,2
"मेरे साथ घटना होने को दो दिन हो गए मौके पर पुलिस रात को  1 बजे तक सारी घटना देखने के बाद भी मेरे को थाने के चक्कर कटवा रहे है Fir तक दर्ज नहीं हुई , एक rlp के कार्यकर्ता के साथ पुलिस ऐसा बर्ताव कर रही है तो आम आदमी के साथ क्या नयाय होगा।",0
"नाम - 'भारतीय मीडिया' और काम  👉 जनता से सत्ता का सच छुपाना असल मुद्दे से भटकाना  👉 दिन-रात हिन्दू-मुस्लिम करना,आपसी सौहार्द बिगड़ना 👉 सत्ता के तलवे चाटना उनके लिए पक्षकारिका, दलाली करना 👉 विपक्ष से सवाल करके सत्ता को बचाना वल्लाह!ग़ज़ब काॅन्फिडेन्स है भाई!",0
'@HansrajMeena अबे गधे तु भाग जा गधार जिहादी साले खच्चर बिजेपी हिन्दूत्व विचारधारा वाली पार्टी है समझा,2
'@GSPMI जेहादी मुसलमानों को,2
'https://t.co/LY4Kk39bdN सुशांत सिंह राजपूत के पड़ोसी का खुलासा  13 जून की रात को जल्दी बंद हो गई थी घर की लाइट!,0
'सुब्रमण्यम स्वामी का आरोप: सुशांत को जहर देकर मारा गया  ऑटोप्सी में जानबूझकर की गई देरी,0
'@KailashOnline भाजपा जिंदाबाद। ममता बनर्जी सरकार को रहने का कोई औचित्य नहीं बनता। जनता सरकार को उखाड़ फेंकेगी।,0
'@aajtak चाहिए भी नहीं इस नालायक का एक भी पैसा नहीं चाहिए हमें जेहादी है साला,2
@SaurabhSingh @RajeevM72649124 ये जेहादी मुल्ले मंदिर की सुरक्षा किससे कर रहे थे🤔🤔🤔,2
'@MANSing04538383 परम आदरणीय राष्ट्रीय अध्यक्ष दादा मान सिंह जिंदाबाद जिंदाबाद,0
'@rj_raghavjha @_YogendraYadav A chusalman always loses faith in Hindustan quickly 🤣 ,2
'@Savage_shree जेहादी सुअर ओर क्या करेंगे सोचना हिन्दुओ को है 😊,2
'1442 हिजरी 2020 ईस्वी सभी अहले वतन को इस्लामिक नया बहुत-बहुत मुबारक हो,1
'@JM_Scindia भाजपा जिन्दाबाद 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,0
'@anubhavsinha एक आप ही हैं जो ये साहस कर सकते हैं जिंदाबाद,0
'@HalimaKhatoon20 वा अलैकुम अससलाम वो रहमततूललाहे वो बरकातहू   आमीन सूममा आमीन,1
'पहुंचा जेहादी अपने सही अड्डे पे। बोलो वहीं रह जाए। वहा तो हगा सफिया भी है।,2
'#गुलाम_गौस_खाँ_युवा_समिति_परिवार_की_ओर_से  अहले वतन  को #इस्लामिक_नया_साल_1442 हिजरी मुबारक हो।,1
'माशा-अल्लाह  तारीफ़ें माशा-अल्लाह बड़ी कम्बख्त है तू  हबीबी मस्त है तू,0
'@IPSinghSp अच्छी बात है की प्रधानमंत्री है  वरना अगर @yadavakhilesh होते तो हज हाउस में इफ्तार पार्टी दे रहे होते,1
'@baby_kumaribjp #सुशांत_सिंह_राजपूत_के_मामले_की_सीबीआई_जांच_हो,0
'आप सभी लोगों को इस्लामिक नए साल की बहुत-बहुत मुबारकबाद 1442 हिजरी,1
'@patelsoha18 Yes...this should b trend. Inko aise samajh nahi ayega.  #सुशांत_सिंह_राजपूत_की_6_फ़ीट_लम्बाई,0
'@Gulamrasool939 आमिन,1
'@timesofindia लोकतंत्र जिन्दाबाद,0
'आसान नहीं होता था बचपन में क्रिकेट का अम्पायर बनना.. बात बात पर कसम खिलाते थे हरामखोर... 😂🤣😂,0
'@jitupatwari @ChouhanShivraj जीतू भैया जिंदाबाद,0
'@chandan6659599 ये कितना भी पढ़ लिख ले २हेगें जिहादी ही हरामखोऱ गद्दार है ये जाहिल,2
'@Nihir58726106 पाकिस्तान को खत्म करो ये जेहादी आने आप मारे जयेंगी,2
'मा भारती को जेहादी - आतंकवाद से मुक्त करना हो तो मोदी जी को 20 साल तक संपूर्ण सत्ता देना चाहिए  - पुतिन  और जिनपिंग की तरहां ! 🙃 #IndianPM,2
'@WasiuddinSiddi1 ऐसे लोगों को ही दुनिया सलाम करती है । अल्लाह पाक इनकी हर मुश्किल आसान फरमाये व दुनिया की तमाम खुशियां अता फरमाये । (आमीन),1
"""आप सभी को इस्लामिक नया साल 1442 हिजरी मुबारक हो। 1442 Hijri Happy New Year my all Firend'S",1
'@SureshKKhanna मोदी जी जिंदाबाद  योगी जी जिंदाबाद  मंत्री जी जिंदाबाद,0
'उसने मांगी ही नहीं साथ दुआएं वरना बात बिगड़ी हुई आमीन से बन सकती थी,1
'@BegumFeeroz खुदा हाफिज,1
'@BJP4India @JPNadda #जय_भाजपा #भारतीय_जनता_पार्टी_जिंदाबाद,0
'@thewire_in वामपंथी व जिहादी तुम अभी भी पुराना सिलेबस पड़ रहे हो। नया लागू हो गया 🔥🔥😆,2
'@_sabanaqvi जेहादी ओ के बाप का हिंदुस्तान नहीं है,2
'@SalmanNizami_ अरे जिहादी भोसडी के.. ये नहीं दिखाई देता तुझे,2
'@KapilMishra_IND ये दोनों ही जेहादी जैसे प्रतीत होते हैं।,2
'@TheDilipKumar सायरा बानो साहेब को यौमे पैदाइश की बहुत बहुत मुबारकबाद अल्लाह आप दोनो उम्र में बरकत अता फरमाए आमीन,1
'बैंगलोर के डॉक्टर  अब्दुर रहमान निकले ISIS के आतंकवादी ।  कौन कहता है पढ़ा लिखा मुसलमान आतंकी नहीं बनसकता ?  चुस्लाम जिंदाबाद 🤣😂,2
'@Qindeel10 @Madni7gamil11 आमीन या रब्बुल आलमीन,1
'@vinodkapri कही का शहंशाह था वो जेहादी?,2
'@RahulSinhaZee सब के सब मादरचोद moh पैगम्बर को मानने वाले हरामी जिहादी मुल्ले थे।,2
'जय अपना दल जय सोने लाल पटेल जिन्दाबाद जिन्दाबाद,0
'@SalmanNizami_ संबित भाई ने तुमको भी तो जिहादी जयचंद देशद्रोही बोला है तुम तो नही मरे 😂🙂,2
'@AcharyaPramodk खुदा हाफिज,1
'@Deepika_yadav_ @ushajoshi66 #लाल_सिंह_चड्डा_फिल्म_का_बहिष्कार_हो #कभी_ईद_कभी_दीवाली_फिल्म_का_बहिष्कार_हो  #टीपु_सुलतान_फिल्म_का_बहिष्कार_हो,0
'@ShashiTharoor Wait  but you know congress never support right way.  You do नसबंदी but not working on जनसंख्या कानून because of जेहादी why?,2
'सिद्धार्थ पठानी ही सुशांत सिंह राजपूत का हत्यारा है।  और साथ में संदीप सिंह।  दोस्त के भेष में आस्तीन का सांप निकला।,0
Why we are countering him and try to justify that we are right. No one can stop Ram mandir construction let these jahil Jihadi dogs bark. Who cares and what do we expect from him.  #दाढ़ी_वाले_जिन्नाह #RamMandirAyodhyaAfter500Years ,2
@INSANIYAT24258 @sudhirchaudhary शिव की दीवानी नहीं है तू छदम वेश धारी   तेरा असली रूप यह है कि तू जिहादी जन्नत की दीवानी है,2
'इस दिवाली देश होगा कंगाली,0
'@SabeenaTamang खबर है कि विकेटकीपर की ऐसी फजीहत @msdhoni नहीं देख पाए और एकाएक क्रिकेट से सन्यास ले लिया।  😜,0
'@Swamy39 वक्त आने दे बता देंगे तुझे ऐ आसमां   हम अभी से क्या बतायें क्या हमारे दिल में है । इंक़लाब ज़िन्दाबाद,0
'@RahulGandhi ज़िंदाबाद श्री राहुल गांधी जी।,0
'@amitsahjapl जन अधिकार पार्टी जिंदाबाद ।।,0
'@Goldenthrust @RationalSanatan यह दंगा नहीं जिहादी आतंकी हमला,2
'@MiniforIYC कांग्रेस पार्टी जिंदाबाद राहुल गांधी जिंदाबाद,0
'@amitpsk दिग्गी गोविन्द जिंदाबाद,0
'गर्व से कहो हम हिन्दू हैं हिन्दुस्तान हमारा है। सरकार एक बार आँख मूँद ले  हम इन जेहादी दंगाई विषबेलों को परलोक पहुँचाके ही दम लेंगे।,2
'भारत को 2011 का क्रिकेट विश्वकप दिलाने में सबसे अहम योगदान किसका था? #DhoniThePrideOfIndia,0
'करण जौहर ने 2 महीने बाद किया ये ट्वीट- सुशांत सिंह राजपूत को लेकर हो गए बुरी तरह से ट्रोल,0
'एक परोक्ष जेहादी नही रहा । कोरेना किसी के बाप का थोड़ी है ।,2
'@2_Surendra @binodojha999 मैतो इतना जानता हूँ सवर्ण एकता जिंदाबाद #नोटा_दबेगा,0
'@AjazkhanActor वहां तुम जैसे जिहादी पैदा होते हैं,2
'सुशांत सिंह राजपूत का पोस्टमार्टम करने वाले धोखेबाज डॉक्टरों को जेल भेजो,0
'@SalmanNizami_ कागज तो तूजे दिखाना पडेगा मुल्ला मादरजात,2
'सुशांत सिंह राजपूत सर का केस का खुलासा अब तक क्यों नहीं हुआ वह तो बहुत बड़ी फिल्म स्टार है तो फिर आम आदमी का क्या होगा,0
'@Muskan85106548 नशामुक्त भारत बनाने का संकल्प  भारतीय शक्ति चेतना पार्टी जिन्दाबाद  संध्या दीदी जिन्दाबाद,0
'लड़ना होगा अंत में   नहीं सकोगे भाग ! पहुंचेगी हर व्यक्ति तक  यह जेहादी आग !!,2
#राफेल उड़ाने वाले पहले #भारतीय पायलट बने #कश्मीर के #हिलाल_अहमद हमे उन पर #गर्व है।  अब तो मान लो #गुफापुत्रों की की #मुस्लिम सिर्फ #पंक्चर नहीं बनाते हैं  #राफेल भी उड़ाते हैं #हिलाल अहमद और उनकी टीम को दिली #मुबारकबाद..💐,1
'सचिन सहवाग के संन्यास से ही मेरा क्रिकेट से मन उठ गया था फिर युवराज  अब धोनी और रैना :(,0
'@nitin_gadkari 🇮🇳🙏 जय हिंद जय नया भारत जिंदाबाद 🇮🇳🙏,0
@arifaajakia भारतीय मुसलमानों ने भारत की प्रगति में बहुत छोटी सी भूमिका निभाई तथा मुस्लिम देशों के लिए अपनी शक्ति व्यर्थ कर दी क्यों की एक मुसलमान की सोच में मुस्लिम देशों का स्थान पहला हैं तथा भारत का स्थान दुसरा हैं। -बाबासाहब अंबेडकर(पृष्ठ सं ३००),2
'@gair_kanooni जैसी शकल वैसी मानसिकता.. रामायण के बारे में भी अपशब्द कहे थे...जिहादी ने,2
